country,transactionId,transactionRevenue,v2ProductName,v2ProductCategory,productPrice,productQuantity
United States,ORD201608051806,534.82,Sport Bag,(not set),3.99,10
United States,ORD201608051806,534.82,Bottle Opener Clip,(not set),2.8,15
United States,ORD201608051806,534.82,Stadium Cups-Sets of 4,(not set),3.99,5
United States,ORD201608051806,534.82,Android Glass Water Bottle with Black Sleeve,(not set),10.39,2
United States,ORD201608051806,534.82,Engraved Ceramic Google Mug,(not set),7.19,2
United States,ORD201608051806,534.82,Recycled Mouse Pad,(not set),1.2,15
United States,ORD201608051806,534.82,Galaxy Screen Cleaning Cloth,(not set),1.59,15
United States,ORD201608051806,534.82,Compact Selfie Stick,(not set),7.19,2
United States,ORD201608051806,534.82,1 oz Hand Sanitizer,(not set),1.59,15
United States,ORD201608051806,534.82,Kick Ball,(not set),1.59,3
United States,ORD201608051806,534.82,Windup Android,(not set),3.19,10
United States,ORD201608051806,534.82,7&quot; Dog Frisbee,(not set),1.2,3
United States,ORD201608051806,534.82,7&quot; Dog Frisbee,(not set),1.2,3
United States,ORD201608051806,534.82,Collapsible Pet Bowl,(not set),3.99,3
United States,ORD201608051806,534.82,Badge Holder,(not set),1.59,30
United States,ORD201608051806,534.82,Blue Metallic Textured Spiral Notebook Set,(not set),4.79,5
United States,ORD201608051806,534.82,Red Spiral Google Notebook,(not set),7.99,3
United States,ORD201608051806,534.82,Leatherette Journal,(not set),8.79,3
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),13.59,1
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),13.59,1
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),13.59,1
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),13.59,1
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),13.59,1
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,1
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,1
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,1
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,1
United States,ORD201608051806,534.82,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,1
United States,ORD201608051415,52.0,Recycled Mouse Pad,(not set),1.5,30
United States,ORD201608051435,543.98,16 oz. Hot/Cold Tumbler,(not set),8.79,60
United States,ORD201608051435,543.98,Blue Metallic Textured Spiral Notebook Set,(not set),4.79,2
United States,ORD201608051447,28.66,Google Toddler Raglan Shirt Blue Heather/Navy,(not set),19.19,1
United States,ORD201608051490,33.99,26 oz Double Wall Insulated Bottle,(not set),24.99,1
United States,ORD201608051519,17.99,Google Men's Vintage Badge Tee Green,(not set),16.99,1
United States,ORD201608051531,520.45,Google Sunglasses,(not set),3.5,6
United States,ORD201608051531,520.45,Google Sunglasses,(not set),3.5,6
United States,ORD201608051531,520.45,Google Sunglasses,(not set),3.5,6
United States,ORD201608051531,520.45,Google Sunglasses,(not set),3.5,6
United States,ORD201608051531,520.45,Quatro Retractable Pen,(not set),2.99,10
United States,ORD201608051531,520.45,Maze Pen,(not set),0.99,140
United States,ORD201608051531,520.45,Pen Pencil & Highlighter Set,(not set),3.99,5
United States,ORD201608051531,520.45,22 oz Android Bottle,(not set),3.99,10
United States,ORD201608051531,520.45,Google Laptop and Cell Phone Stickers,(not set),1.99,5
United States,ORD201608051531,520.45,Pop-a-Point Crayon,(not set),1.99,10
United States,ORD201608051531,520.45,Google Lunch Bag,(not set),13.99,10
United States,ORD201608051531,520.45,Badge Holder,(not set),1.99,5
United States,ORD201608051531,520.45,8 pc Android Sticker Sheet,(not set),1.99,10
United States,ORD201608051578,1008.49,Koozie Can Kooler,(not set),1.59,150
United States,ORD201608051578,1008.49,Blue Metallic Textured Spiral Notebook Set,(not set),4.79,100
United States,ORD201608051585,25.28,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,1
United States,ORD201608051637,58.7,Google Long Sleeve Raglan Badge Henley Ocean Blue,(not set),20.99,1
United States,ORD201608051637,58.7,20 oz Stainless Steel Insulated Tumbler,(not set),24.99,1
United States,ORD201608051651,77.3,Google Heavyweight Long Sleeve Hero Tee Burgundy,(not set),31.99,1
United States,ORD201608051651,77.3,Google Baby Essentials Set,(not set),27.19,1
United States,ORD20160806808,18.08,Google Sunglasses,(not set),3.5,1
United States,ORD20160806808,18.08,Google Sunglasses,(not set),3.5,1
United States,ORD20160806913,67.42,Google 3/4 Sleeve Raglan Badge Henley Black,(not set),23.19,1
United States,ORD20160806913,67.42,Google Women's V-Neck Tee Grey,(not set),15.19,1
United States,ORD20160806913,67.42,Google Youth Short Sleeve T-shirt Green,(not set),15.19,1
United States,ORD20160806927,386.7,Google Men's 100% Cotton Short Sleeve Hero Tee Red,(not set),13.59,3
United States,ORD20160806927,386.7,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,(not set),13.59,1
United States,ORD20160806927,386.7,Google Men's Vintage Badge Tee White,(not set),13.59,1
United States,ORD20160806927,386.7,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,(not set),13.59,1
United States,ORD20160806927,386.7,Google Men's  Zip Hoodie,(not set),44.79,1
United States,ORD20160806927,386.7,Google Women's Short Sleeve V-Neck Tee Lavender,(not set),13.59,1
United States,ORD20160806927,386.7,Google Women's Short Sleeve Shirt Blue,(not set),15.19,1
United States,ORD20160806927,386.7,Google Heavyweight Long Sleeve Hero Tee Burgundy,(not set),31.99,1
United States,ORD20160806927,386.7,Google Men's Short Sleeve Badge Tee Charcoal,(not set),15.19,1
United States,ORD20160806927,386.7,Google Men's Vintage Tank,(not set),16.79,2
United States,ORD20160806927,386.7,Google Men's Vintage Tank,(not set),16.79,1
United States,ORD20160806927,386.7,Google Women's Fleece Hoodie,(not set),44.79,1
United States,ORD20160806927,386.7,Google Men's  Zip Hoodie,(not set),44.79,1
United States,ORD20160806938,66.31,Engraved Ceramic Google Mug,(not set),8.99,2
United States,ORD20160806938,66.31,Red Shine 15 oz Mug,(not set),12.99,1
United States,ORD20160806938,66.31,Quatro Retractable Pen,(not set),2.99,1
United States,ORD20160806938,66.31,Leatherette Journal,(not set),10.99,1
United States,ORD20160806938,66.31,Color Changing Grip Pen,(not set),1.5,1
United States,ORD20160806938,66.31,Badge Holder,(not set),1.99,4
United States,ORD20160806942,65.43,22 oz Mini Mountain Bottle,(not set),2.39,2
United States,ORD20160806942,65.43,1 oz Hand Sanitizer,(not set),1.59,1
United States,ORD20160806942,65.43,Metal Texture Roller Pen,(not set),23.19,1
United States,ORD20160806942,65.43,YouTube Women's S/S Crew Tee,(not set),15.19,1
United States,ORD20160806942,65.43,Pop-a-Point Crayon,(not set),1.59,1
United States,ORD20160806942,65.43,Pen Pencil & Highlighter Set,(not set),3.19,1
United States,ORD20160806945,49.95,Android Men's Vintage Tee,(not set),16.99,1
United States,ORD20160806945,49.95,Koozie Can Kooler,(not set),1.99,1
United States,ORD20160806945,49.95,22 oz Android Bottle,(not set),3.99,1
United States,ORD20160806945,49.95,Recycled Mouse Pad,(not set),1.5,1
United States,ORD20160806945,49.95,Compact Selfie Stick,(not set),8.99,1
United States,ORD20160806945,49.95,24 oz YouTube Sergeant Stripe Bottle,(not set),7.99,1
United States,ORD20160806946,70.1,Google Women's Short Sleeve V-Neck Tee Black,(not set),13.59,2
United States,ORD20160806946,70.1,YouTube Women's Racer Back Tank Black,(not set),15.19,1
United States,ORD20160806946,70.1,Google Men's Vintage Badge Tee Black,(not set),13.59,1
United States,ORD20160806946,70.1,Koozie Can Kooler,(not set),1.59,2
United States,ORD20160806946,70.1,24 oz YouTube Sergeant Stripe Bottle,(not set),6.39,1
United States,ORD20160806946,70.1,Chevron Shopper,(not set),2.8,1
United States,ORD20160806946,70.1,Latitudes Foldaway Shopper,(not set),3.99,1
United States,ORD20160806946,70.1,Pen Pencil & Highlighter Set,(not set),3.19,1
United States,ORD20160806946,70.1,Eco-Aware Recycled Journal Combo,(not set),3.19,1
United States,ORD20160806946,70.1,Google 3/4 Sleeve Raglan Henley Grey,(not set),19.99,1
United States,ORD20160806953,106.3,Google Men's Long Sleeve Baseball Raglan Cranberry,(not set),16.79,1
United States,ORD20160806953,106.3,Google Women's Performance Golf Polo Blue,(not set),46.39,1
United States,ORD20160806953,106.3,YouTube Men's Vintage Henley,(not set),23.99,1
United States,ORD20160806955,986.15,Color Changing Grip Pen,(not set),1.2,30
United States,ORD20160806955,986.15,Eco-Aware Recycled Journal Combo,(not set),3.19,20
United States,ORD20160806955,986.15,Blue Metallic Textured Spiral Notebook Set,(not set),4.79,20
United States,ORD20160806955,986.15,Leatherette Journal,(not set),8.79,10
United States,ORD20160806955,986.15,Ballpoint LED Light Pen,(not set),2.0,10
United States,ORD20160806955,986.15,Android Glass Water Bottle with Black Sleeve,(not set),10.39,10
United States,ORD20160806955,986.15,PaperMate Ink Joy RT Pen,(not set),0.79,10
United States,ORD20160806955,986.15,Recycled Mouse Pad,(not set),1.2,10
United States,ORD20160806955,986.15,Rocket Flashlight,(not set),3.99,25
United States,ORD20160806955,986.15,Google Lunch Bag,(not set),11.19,40
United States,ORD20160806957,121.6,Google Women's Short Sleeve V-Neck Tee Lavender,(not set),16.99,1
United States,ORD20160806957,121.6,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),16.99,1
United States,ORD20160806957,121.6,Electronics Accessory Pouch,(not set),4.99,1
United States,ORD20160806957,121.6,Sport Bag,(not set),4.99,1
United States,ORD20160806957,121.6,Chevron Shopper,(not set),3.5,1
United States,ORD20160806957,121.6,24 oz USA Made Aluminum Bottle,(not set),9.99,1
United States,ORD20160806957,121.6,22 oz Android Bottle,(not set),3.99,1
United States,ORD20160806957,121.6,Maze Pen,(not set),0.99,4
United States,ORD20160806957,121.6,Google Men's 100% Cotton Short Sleeve Hero Tee Red,(not set),16.99,1
United States,ORD20160806957,121.6,8 pc Android Sticker Sheet,(not set),1.99,1
United States,ORD20160806957,121.6,Pop-a-Point Crayon,(not set),1.99,2
United States,ORD20160806957,121.6,Pen Pencil & Highlighter Set,(not set),3.99,1
United States,ORD20160806957,121.6,Google Laptop and Cell Phone Stickers,(not set),1.99,1
United States,ORD20160806957,121.6,Colored Pencil Set,(not set),2.99,1
United States,ORD20160806957,121.6,Compact Eco Journal,(not set),3.5,1
United States,ORD20160807894,27.49,Android Men's Short Sleeve Hero Tee White,(not set),14.99,1
United States,ORD20160807909,24.65,Android Rise 14 oz Mug,(not set),12.99,1
United States,ORD20160807917,24.28,Executive Twist Ballpoint Pen,(not set),8.99,1
United States,ORD20160807934,81.47,Google Toddler Hoodie Royal Blue,(not set),37.99,1
United States,ORD20160807934,81.47,Google Toddler Short Sleeve T-shirt Royal Blue,(not set),16.99,1
United States,ORD20160807934,81.47,Android Toddler Short Sleeve T-shirt Pewter,(not set),16.99,1
United States,ORD20160807943,26.49,Google Women's Short Sleeve Hero Tee Red Heather,(not set),18.99,1
United States,ORD20160807956,35.38,Google Slim Utility Travel Bag,(not set),14.99,1
United States,ORD20160807956,35.38,Electronics Accessory Pouch,(not set),4.99,1
United States,ORD20160807956,35.38,Galaxy Screen Cleaning Cloth,(not set),1.99,1
United States,ORD20160807970,23.29,Google Power Bank,(not set),13.59,1
Canada,ORD20160807973,89.46,YouTube Men's Long Sleeve Pullover Badge Tee Heather,(not set),36.99,1
Canada,ORD20160807973,89.46,YouTube Men's Short Sleeve Hero Tee Charcoal,(not set),18.99,1
Canada,ORD20160807973,89.46,YouTube Men's Short Sleeve Hero Tee Black,(not set),16.99,1
Canada,ORD20160807973,89.46,22 oz YouTube Bottle Infuser,(not set),4.99,1
United States,ORD20160807979,69.68,Pen Pencil & Highlighter Set,(not set),3.99,10
United States,ORD20160807981,79.33,Google Women's Short Sleeve Hero Tee Red Heather,(not set),18.99,1
United States,ORD20160807981,79.33,YouTube Trucker Hat,(not set),30.99,1
Peru,ORD20160807983,42.0,Recycled Mouse Pad,(not set),1.5,5
Peru,ORD20160807983,42.0,Google Sunglasses,(not set),3.5,2
Peru,ORD20160807983,42.0,Google Sunglasses,(not set),3.5,2
Peru,ORD20160807983,42.0,Google Sunglasses,(not set),3.5,2
Peru,ORD20160807983,42.0,Keyboard DOT Sticker,(not set),1.5,2
United States,ORD20160807986,99.04,Google Women's Short Sleeve Hero Tee White,(not set),14.39,1
United States,ORD20160807986,99.04,Google Men's 100% Cotton Short Sleeve Hero Tee Black,(not set),13.59,1
United States,ORD20160807986,99.04,Google Men's Vintage Badge Tee Green,(not set),13.59,1
United States,ORD20160807986,99.04,Google Men's 100% Cotton Short Sleeve Hero Tee White,(not set),13.59,1
United States,ORD20160807986,99.04,Google Women's Short Sleeve Hero Tee Red Heather,(not set),15.19,1
United States,ORD20160807986,99.04,Google Women's Short Sleeve Shirt Blue,(not set),15.19,1
United States,ORD20160807993,61.78,Google Sunglasses,(not set),2.8,1
United States,ORD20160807993,61.78,Google Sunglasses,(not set),2.8,1
United States,ORD20160807993,61.78,Google Sunglasses,(not set),2.8,1
United States,ORD20160807993,61.78,Google Sunglasses,(not set),2.8,1
United States,ORD20160807993,61.78,Yoga Mat Purple,(not set),21.59,1
United States,ORD20160807993,61.78,22 oz YouTube Bottle Infuser,(not set),3.99,1
United States,ORD20160807993,61.78,22 oz Android Bottle,(not set),3.19,1
United States,ORD20160807993,61.78,Badge Holder,(not set),1.59,2
United States,ORD20160807993,61.78,Colored Pencil Set,(not set),2.39,1
United States,ORD20160807996,98.59,SPF-15 Lip Balm,(not set),2.0,5
United States,ORD20160807996,98.59,Google Power Bank,(not set),13.59,1
United States,ORD20160807996,98.59,Crunch-It Dog Toy,(not set),3.99,1
United States,ORD20160807996,98.59,Sport Bag,(not set),3.99,2
United States,ORD20160807996,98.59,Google Lunch Bag,(not set),11.19,1
United States,ORD20160807996,98.59,Google Canvas Tote Natural/Navy,(not set),12.79,1
United States,ORD20160807996,98.59,Colored Pencil Set,(not set),2.39,3
United States,ORD20160807996,98.59,Google Youth Short Sleeve T-shirt Yellow,(not set),15.19,1
United States,ORD201608071000,1286.0,Chevron Shopper,(not set),2.8,75
United States,ORD201608071000,1286.0,Engraved Ceramic Google Mug,(not set),7.19,54
United States,ORD201608071000,1286.0,Red Shine 15 oz Mug,(not set),10.39,11
United States,ORD201608071000,1286.0,Android Sticker Sheet Ultra Removable,(not set),2.39,20
United States,ORD201608071000,1286.0,Blue Metallic Textured Spiral Notebook Set,(not set),4.79,60
United States,ORD201608071000,1286.0,Galaxy Screen Cleaning Cloth,(not set),1.59,50
United States,ORD201608071000,1286.0,22 oz Mini Mountain Bottle,(not set),2.39,40
United States,ORD201608071000,1286.0,Google Laptop and Cell Phone Stickers,(not set),1.59,35
United States,ORD201608071002,417.8,Google Infant Zip Hood Royal Blue,(not set),37.99,2
United States,ORD201608071002,417.8,Eco-Aware Large Recycled Journal Combo,(not set),3.99,20
United States,ORD201608071002,417.8,Eco-Aware Recycled Journal Combo,(not set),3.99,20
United States,ORD201608071002,417.8,22 oz Mini Mountain Bottle,(not set),2.99,20
United States,ORD201608071002,417.8,Google Infant Zip Hood Pink,(not set),37.99,1
United States,ORD201608071002,417.8,Google Infant Zip Hood Pink,(not set),37.99,1
United States,ORD201608081571,117.05,Google Men's  Zip Hoodie,(not set),44.79,2
United States,ORD201608081561,29.42,Google Toddler Tee Fruit Games Strawberry,(not set),19.19,1
United States,ORD201608081600,197.98,UFO Bluetooth Water Resistant Speaker,(not set),34.99,5
United States,ORD201608081630,75.89,Google Men's Lightweight Microfleece Jacket Black,(not set),59.99,1
United States,ORD201608081645,38.91,Google Sunglasses,(not set),2.8,1
United States,ORD201608081645,38.91,Google Sunglasses,(not set),2.8,1
United States,ORD201608081645,38.91,Google Sunglasses,(not set),2.8,1
United States,ORD201608081645,38.91,Google Sunglasses,(not set),2.8,1
United States,ORD201608081645,38.91,Google Lunch Bag,(not set),11.19,1
United States,ORD201608081644,30.04,Google Women's Short Sleeve V-Neck Tee Black,(not set),13.59,1
United States,ORD201608081662,33.99,Google Women's Short Sleeve V-Neck Tee Black,(not set),16.99,1
United States,ORD201608081668,199.53,Google Women's Short Sleeve V-Neck Tee Lavender,(not set),13.59,3
United States,ORD201608081668,199.53,Google Women's Short Sleeve V-Neck Tee Lavender,(not set),13.59,3
United States,ORD201608081668,199.53,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,(not set),13.59,5
United States,ORD201608081668,199.53,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,(not set),13.59,2
United States,ORD201608081674,53.87,Google Women's Short Sleeve Shirt Blue,(not set),15.19,1
